badclip_dynzs_l2_gradhinge_l002_ep3_fix,"{'zeroshot_top1': 0.01922, 'zeroshot_top3': 0.05202, 'zeroshot_top5': 0.08208, 'zeroshot_top10': 0.14692}"
badclip_dynzs_l2_gradhinge_l002_ep3_fix,"{'zeroshot_top1': 0.01574, 'zeroshot_top3': 0.03916, 'zeroshot_top5': 0.05876, 'zeroshot_top10': 0.10342}"
badclip_dynzs_l2_schedfix_gradhinge_l002_ep3,"{'zeroshot_top1': 0.00062, 'zeroshot_top3': 0.00134, 'zeroshot_top5': 0.00208, 'zeroshot_top10': 0.00428}"
badclip_dynzs_l2_schedfix_warm100_gradhinge_l002_ep3,"{'zeroshot_top1': 0.00062, 'zeroshot_top3': 0.00134, 'zeroshot_top5': 0.00208, 'zeroshot_top10': 0.00428}"
badclip_dynzs_l2_schedfix_warm100_gradhinge_l002_ep3,"{'zeroshot_top1': 0.01724, 'zeroshot_top3': 0.04524, 'zeroshot_top5': 0.06876, 'zeroshot_top10': 0.1207}"
badclip_dynzs_l5_dynalign_i20_m005_warm100_ep3,"{'zeroshot_top1': 0.00062, 'zeroshot_top3': 0.00134, 'zeroshot_top5': 0.00208, 'zeroshot_top10': 0.00428}"
badclip_dynzs_l5_dynalign_i20_m005_warm100_ep3_fix,"{'zeroshot_top1': 0.00062, 'zeroshot_top3': 0.00134, 'zeroshot_top5': 0.00208, 'zeroshot_top10': 0.00428}"
badclip_dynzs_l5_dynalign_i20_bs16_m005_warm100_ep3,"{'zeroshot_top1': 0.00062, 'zeroshot_top3': 0.00134, 'zeroshot_top5': 0.00208, 'zeroshot_top10': 0.00428}"
badclip_dynzs_l5_dynalign_i20_bs16_m005_warm100_ep3,"{'zeroshot_top1': 0.01984, 'zeroshot_top3': 0.05078, 'zeroshot_top5': 0.07912, 'zeroshot_top10': 0.1371}"
badclip_dynzs_l5_dynalign_i20_bs16_m005_warm100_ep3,"{'zeroshot_top1': 0.02138, 'zeroshot_top3': 0.05032, 'zeroshot_top5': 0.07698, 'zeroshot_top10': 0.12988}"
badclip_dynzs_l5_dynalign_i20_bs16_m005_warm100_ep3,"{'zeroshot_top1': 0.02048, 'zeroshot_top3': 0.04938, 'zeroshot_top5': 0.07422, 'zeroshot_top10': 0.12652}"
badclip_sbl_sam_dynalign_badclip_l5_i20_bs16_step0e3_step1e1,"{'zeroshot_top1': 0.00056, 'zeroshot_top3': 0.00132, 'zeroshot_top5': 0.00202, 'zeroshot_top10': 0.00396}"
badclip_strict_badclippatch_ep3,"{'zeroshot_top1': 0.00056, 'zeroshot_top3': 0.00132, 'zeroshot_top5': 0.00202, 'zeroshot_top10': 0.00396}"
badclip_strict_badclippatch_ep3,"{'zeroshot_top1': 0.01858, 'zeroshot_top3': 0.06076, 'zeroshot_top5': 0.10402, 'zeroshot_top10': 0.20446}"
badclip_strict_badclippatch_ep3,"{'zeroshot_top1': 0.38486, 'zeroshot_top3': 0.58076, 'zeroshot_top5': 0.66868, 'zeroshot_top10': 0.77914}"
badclip_strict_badclippatch_ep3,"{'zeroshot_top1': 0.5259, 'zeroshot_top3': 0.72262, 'zeroshot_top5': 0.79624, 'zeroshot_top10': 0.87812}"
badclip_strict_badclippatch_align_poison_l005_m005_ep3,"{'zeroshot_top1': 0.00056, 'zeroshot_top3': 0.00132, 'zeroshot_top5': 0.00202, 'zeroshot_top10': 0.00396}"
badclip_strict_badclippatch_align_poison_l005_m005_ep3,"{'zeroshot_top1': 0.03728, 'zeroshot_top3': 0.10894, 'zeroshot_top5': 0.17122, 'zeroshot_top10': 0.29716}"
badclip_strict_badclippatch_align_poison_l005_m005_ep3,"{'zeroshot_top1': 0.4641, 'zeroshot_top3': 0.66042, 'zeroshot_top5': 0.7418, 'zeroshot_top10': 0.8376}"
